poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Warren,13258,Elizabeth Warren,10.6
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Buttigieg,13345,Pete Buttigieg,8.2
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Steyer,13327,Tom Steyer,7.6
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Yang,13329,Andrew Yang,4.4
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Klobuchar,13310,Amy Klobuchar,3.6
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Booker,13287,Cory A. Booker,2.2
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Delaney,13314,John K. Delaney,1.0
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Gabbard,13343,Tulsi Gabbard,1.2
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Patrick,13315,Deval Patrick,0.4
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Bennet,13352,Michael Bennet,0.0
63269,458,Suffolk,"135,542",USA Today | Reno Gazette-Journal,Suffolk University,323,Suffolk University,A-,Live Phone,,Nevada,1/8/20,1/11/20,,"",,115667,500,lv,d,lv-d,,1/14/20 06:21,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2020/1_14_2020_marginals_pdftxt.pdf,538,,,7735,2020,U.S. President,0,,2/22/20,caucus,false,false,,DEM,Williamson,13350,Marianne Williamson,0.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Biden,13256,Joe Biden,26.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,20.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,15.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Buttigieg,13345,Pete Buttigieg,9.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Bloomberg,13289,Michael Bloomberg,7.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Yang,13329,Andrew Yang,3.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Klobuchar,13310,Amy Klobuchar,3.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Steyer,13327,Tom Steyer,2.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Gabbard,13343,Tulsi Gabbard,1.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Williamson,13350,Marianne Williamson,1.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Delaney,13314,John K. Delaney,1.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Booker,13287,Cory A. Booker,0.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Bennet,13352,Michael Bennet,0.0
63257,770,TIPP,375,Investor's Business Daily,TIPP Insights,144,TIPP Insights,A-,Live Phone,,,1/3/20,1/11/20,,"",,115618,333,rv,d,rv-d,,1/13/20 10:39,"",https://projects.fivethirtyeight.com/polls/20200114_National.xlsx,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Patrick,13315,Deval Patrick,0.0
63320,495,Tulchin Research,"1226,1227",USC Rossier | Policy Analysis for California Education,Tulchin Research,340,Tulchin Research,B/C,Online Panel,,California,1/3/20,1/10/20,,"",,115961,1121,lv,d,lv-d,,1/22/20 06:48,"",https://projects.fivethirtyeight.com/polls/20200122_CA.pdf,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,29.0
63320,495,Tulchin Research,"1226,1227",USC Rossier | Policy Analysis for California Education,Tulchin Research,340,Tulchin Research,B/C,Online Panel,,California,1/3/20,1/10/20,,"",,115961,1121,lv,d,lv-d,,1/22/20 06:48,"",https://projects.fivethirtyeight.com/polls/20200122_CA.pdf,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Biden,13256,Joe Biden,25.0
63320,495,Tulchin Research,"1226,1227",USC Rossier | Policy Analysis for California Education,Tulchin Research,340,Tulchin Research,B/C,Online Panel,,California,1/3/20,1/10/20,,"",,115961,1121,lv,d,lv-d,,1/22/20 06:48,"",https://projects.fivethirtyeight.com/polls/20200122_CA.pdf,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,12.0
63320,495,Tulchin Research,"1226,1227",USC Rossier | Policy Analysis for California Education,Tulchin Research,340,Tulchin Research,B/C,Online Panel,,California,1/3/20,1/10/20,,"",,115961,1121,lv,d,lv-d,,1/22/20 06:48,"",https://projects.fivethirtyeight.com/polls/20200122_CA.pdf,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Buttigieg,13345,Pete Buttigieg,8.0
63320,495,Tulchin Research,"1226,1227",USC Rossier | Policy Analysis for California Education,Tulchin Research,340,Tulchin Research,B/C,Online Panel,,California,1/3/20,1/10/20,,"",,115961,1121,lv,d,lv-d,,1/22/20 06:48,"",https://projects.fivethirtyeight.com/polls/20200122_CA.pdf,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Bloomberg,13289,Michael Bloomberg,7.0
63320,495,Tulchin Research,"1226,1227",USC Rossier | Policy Analysis for California Education,Tulchin Research,340,Tulchin Research,B/C,Online Panel,,California,1/3/20,1/10/20,,"",,115961,1121,lv,d,lv-d,,1/22/20 06:48,"",https://projects.fivethirtyeight.com/polls/20200122_CA.pdf,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Yang,13329,Andrew Yang,5.0
63320,495,Tulchin Research,"1226,1227",USC Rossier | Policy Analysis for California Education,Tulchin Research,340,Tulchin Research,B/C,Online Panel,,California,1/3/20,1/10/20,,"",,115961,1121,lv,d,lv-d,,1/22/20 06:48,"",https://projects.fivethirtyeight.com/polls/20200122_CA.pdf,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Steyer,13327,Tom Steyer,3.0
63320,495,Tulchin Research,"1226,1227",USC Rossier | Policy Analysis for California Education,Tulchin Research,340,Tulchin Research,B/C,Online Panel,,California,1/3/20,1/10/20,,"",,115961,1121,lv,d,lv-d,,1/22/20 06:48,"",https://projects.fivethirtyeight.com/polls/20200122_CA.pdf,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Klobuchar,13310,Amy Klobuchar,2.0
63320,495,Tulchin Research,"1226,1227",USC Rossier | Policy Analysis for California Education,Tulchin Research,340,Tulchin Research,B/C,Online Panel,,California,1/3/20,1/10/20,,"",,115961,1121,lv,d,lv-d,,1/22/20 06:48,"",https://projects.fivethirtyeight.com/polls/20200122_CA.pdf,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Booker,13287,Cory A. Booker,1.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Biden,13256,Joe Biden,15.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,10.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,17.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Booker,13287,Cory A. Booker,2.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Klobuchar,13310,Amy Klobuchar,1.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Buttigieg,13345,Pete Buttigieg,5.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Gabbard,13343,Tulsi Gabbard,1.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Delaney,13314,John K. Delaney,1.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Williamson,13350,Marianne Williamson,1.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Yang,13329,Andrew Yang,3.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Bennet,13352,Michael Bennet,1.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Steyer,13327,Tom Steyer,3.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Patrick,13315,Deval Patrick,0.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115586,707,a,d,a-d,,1/9/20 18:54,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Bloomberg,13289,Michael Bloomberg,6.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Biden,13256,Joe Biden,23.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,19.9
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,14.7
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Bloomberg,13289,Michael Bloomberg,7.9
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Buttigieg,13345,Pete Buttigieg,7.2
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Steyer,13327,Tom Steyer,3.2
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Yang,13329,Andrew Yang,3.1
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Gabbard,13343,Tulsi Gabbard,0.3
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Klobuchar,13310,Amy Klobuchar,1.1
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Booker,13287,Cory A. Booker,2.3
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Williamson,13350,Marianne Williamson,0.9
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Bennet,13352,Michael Bennet,1.4
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Patrick,13315,Deval Patrick,0.0
63247,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,,1/8/20,1/9/20,,"",,115591,436,rv,d,rv-d,,1/10/20 12:33,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2020-01/topline_reuters_2020_democratic_primary_tracker_01_10_2020_0.pdf,538,,,6407,2020,U.S. President,0,,,primary,false,false,,DEM,Delaney,13314,John K. Delaney,1.0
63243,1491,Capitol Weekly,"","",Capitol Weekly,510,Capitol Weekly,,Email,,California,1/3/20,1/9/20,,"",,115574,1053,lv,d,lv-d,,1/9/20 15:50,"",https://www.dropbox.com/s/5w1aofozhv4iwl5/Jan%202020%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Sanders,13257,Bernard Sanders,24.0
63243,1491,Capitol Weekly,"","",Capitol Weekly,510,Capitol Weekly,,Email,,California,1/3/20,1/9/20,,"",,115574,1053,lv,d,lv-d,,1/9/20 15:50,"",https://www.dropbox.com/s/5w1aofozhv4iwl5/Jan%202020%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Warren,13258,Elizabeth Warren,21.0
63243,1491,Capitol Weekly,"","",Capitol Weekly,510,Capitol Weekly,,Email,,California,1/3/20,1/9/20,,"",,115574,1053,lv,d,lv-d,,1/9/20 15:50,"",https://www.dropbox.com/s/5w1aofozhv4iwl5/Jan%202020%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Biden,13256,Joe Biden,20.0
63243,1491,Capitol Weekly,"","",Capitol Weekly,510,Capitol Weekly,,Email,,California,1/3/20,1/9/20,,"",,115574,1053,lv,d,lv-d,,1/9/20 15:50,"",https://www.dropbox.com/s/5w1aofozhv4iwl5/Jan%202020%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx,538,,,7677,2020,U.S. President,0,,3/3/20,primary,false,false,,DEM,Buttigieg,13345,Pete Buttigieg,11.0
